CustomerId,Surname,CreditScore,Gender,Age,Tenure,IsActiveMember,EstimatedSalary,Card Type,Point Earned
15598751,Ingram,556,Female,43,6,0,125154.57,GOLD,877
15703019,Okeke,583,Female,38,10,1,113597.64,SILVER,691
15646302,Shao,705,Female,24,7,0,121408.55,SILVER,566
15680855,Iloabuchi,637,Male,33,2,1,109219.43,SILVER,721
15697311,Nebechukwu,697,Male,56,5,1,50230.31,DIAMOND,238
15585367,Diribe,555,Female,46,4,0,177719.88,SILVER,594
15726556,Macgroarty,594,Female,26,6,0,131211.86,PLATINUM,285
15676242,Artemova,632,Male,31,3,0,82152.83,SILVER,964
15684198,McDonald,551,Female,38,10,1,216.27,SILVER,912
15774882,Mazzanti,687,Female,35,3,1,1713.1,SILVER,827
15714227,Kelly,672,Female,53,7,1,136910.18,PLATINUM,311
15608653,Davison,521,Female,34,7,1,20243.97,GOLD,773
15784280,Reilly,686,Male,35,2,1,86043.27,PLATINUM,663
15789546,Ojiofor,639,Male,28,8,0,126561.07,PLATINUM,249
15590320,Shelton,850,Male,66,4,1,64350.8,SILVER,518
15678385,Lange,465,Male,25,2,1,10472.31,GOLD,945
15571778,Trentini,817,Female,55,10,0,95941.55,GOLD,226
15657085,Gardiner,578,Male,23,10,1,125222.36,PLATINUM,813
15640627,Wan,611,Male,34,4,0,170950.58,DIAMOND,911
15566211,Hsu,616,Female,41,1,0,236.45,PLATINUM,289
15669293,Hovell,517,Male,37,5,1,31517.16,DIAMOND,728
15595067,Zhirov,637,Female,40,6,1,181610.6,PLATINUM,230
15753566,Espinosa,806,Female,32,3,0,156593.09,GOLD,411
15650391,Wallace,633,Female,29,7,0,4272.0,DIAMOND,613
15681843,Barbour,624,Female,35,0,0,163587.9,DIAMOND,501
15814846,Ozerova,691,Male,52,3,0,175843.68,SILVER,660
15670374,Wright,819,Female,49,1,0,166164.3,PLATINUM,991
15762332,Ulyanova,568,Female,31,1,1,61796.64,SILVER,927
15700223,Steiner,806,Male,48,4,1,21439.49,PLATINUM,851
15729956,Akabueze,726,Female,26,1,1,19225.85,SILVER,457
15594862,Aleksandrova,552,Male,36,8,0,132547.02,SILVER,498
15598782,Pinto,755,Female,30,6,1,62688.55,GOLD,356
15745080,Griffiths,634,Male,26,8,0,21760.96,DIAMOND,783
15703399,McNeil,756,Female,26,5,1,154460.68,GOLD,351
15732175,Bruno,776,Male,37,2,1,8065.0,SILVER,846
15630725,Johnson,649,Female,45,5,0,173365.9,GOLD,919
15640260,Okorie,595,Male,32,8,1,69428.79,GOLD,972
15716822,Moen,646,Male,30,5,1,12757.14,PLATINUM,329
15583748,McGuigan,592,Male,38,8,0,180426.2,GOLD,588
15605968,Fancher,574,Male,26,8,1,43093.67,PLATINUM,241
15790683,Matthews,850,Male,36,1,1,68594.0,DIAMOND,388
15607713,Kaeppel,850,Female,29,1,1,197996.65,DIAMOND,534
15700212,Shih,475,Female,46,10,0,122953.0,DIAMOND,800
15626710,Yudina,642,Female,39,4,1,76821.24,PLATINUM,445
15716491,Akabueze,710,Female,51,4,1,141400.51,DIAMOND,933
15625824,Kornilova,596,Male,30,6,0,41921.75,SILVER,317
15617705,Ozioma,609,Female,39,8,1,175664.25,SILVER,440
15761976,Su,797,Female,31,8,0,117916.63,DIAMOND,346
15634891,Jamison,504,Female,43,7,0,194690.77,SILVER,940
15744517,Esposito,735,Male,50,9,0,166677.35,PLATINUM,886
15686963,Hardiman,680,Female,30,3,0,160131.58,GOLD,916
15808189,Woodard,449,Male,52,6,1,123622.0,PLATINUM,995
15580845,Chienezie,685,Male,57,7,1,113483.96,DIAMOND,911
15799156,Okwuadigbo,569,Male,38,8,0,79618.79,DIAMOND,225
15694296,Chineze,631,Male,35,9,0,24472.23,DIAMOND,549
15677049,O'Brien,595,Female,25,7,1,177025.79,GOLD,506
15583595,Tao,461,Female,28,8,1,103349.74,DIAMOND,861
15590146,Mao,630,Male,50,1,1,63606.22,GOLD,912
15801548,Buckland,661,Female,31,7,1,14490.79,PLATINUM,410
15660833,Flannery,796,Male,39,5,0,105080.53,GOLD,570
15762277,Jamieson,710,Male,47,5,0,83499.89,PLATINUM,720
15791302,Swift,741,Male,32,8,0,143598.7,DIAMOND,870
15798975,Doherty,606,Male,48,4,0,36091.91,SILVER,239
15599956,Payne,747,Male,27,10,0,13007.89,PLATINUM,970
15577274,Genovese,549,Female,43,3,0,6101.41,PLATINUM,903
15701200,Lucciano,576,Male,36,6,1,48314.0,PLATINUM,847
15638149,Rowley,528,Male,37,6,0,197111.99,DIAMOND,391
15786199,Hsing,535,Male,33,2,1,110299.78,DIAMOND,322
15701765,Vincent,575,Female,37,0,0,30114.32,GOLD,930
15586974,Pearce,656,Male,39,10,1,98894.64,SILVER,259
15729040,Lamb,440,Male,42,2,0,49826.68,PLATINUM,260
15788676,Riley,539,Male,38,8,1,10074.05,DIAMOND,750
15602497,Honore,850,Male,39,6,1,20769.88,PLATINUM,681
15701333,Blackburn,646,Female,37,7,0,163427.18,PLATINUM,493
15812071,Endrizzi,744,Male,54,6,1,140068.77,PLATINUM,306
15634375,Duncan,710,Female,36,8,0,83206.19,SILVER,636
15738267,Macarthur,544,Female,64,3,1,111402.97,DIAMOND,642
15786800,Gould,723,Male,52,5,1,92873.5,SILVER,949
15591130,Medvedev,507,Female,29,6,1,94780.9,DIAMOND,284
15720662,Sholes,787,Female,35,1,1,16607.15,DIAMOND,511
15751531,Shaw,598,Male,41,8,1,161954.43,PLATINUM,779
15653595,Ts'ai,796,Male,51,6,1,194733.28,PLATINUM,804
15568360,Rolon,569,Female,41,4,1,163524.7,SILVER,970
15781210,Reid,711,Male,34,8,0,48260.19,PLATINUM,766
15668058,Chinwendu,661,Male,35,8,0,86678.48,SILVER,393
15597131,Fu,415,Male,32,5,1,3064.65,PLATINUM,833
15697283,Mackenzie,578,Male,23,8,0,112124.98,DIAMOND,240
15640953,Bligh,611,Female,26,2,1,120801.65,DIAMOND,720
15715031,Davidson,600,Female,28,6,1,52193.23,GOLD,910
15589660,Lamble,661,Female,32,1,1,56636.28,DIAMOND,883
15769818,Moore,850,Female,37,3,1,69372.88,SILVER,661
15782736,Jose,573,Female,47,4,1,164038.07,GOLD,273
15614818,Trevisani,764,Female,33,9,1,118982.51,GOLD,915
15794014,Schofield,838,Female,34,8,0,27472.07,DIAMOND,257
15732448,Stewart,821,Female,28,8,1,36754.13,GOLD,845
15723411,Jamieson,607,Female,36,4,1,46416.36,PLATINUM,933
15797686,Howard,558,Male,38,8,1,152872.39,GOLD,784
15605950,Onwuamaeze,530,Male,23,1,1,165227.23,GOLD,284
15812497,D'Albertis,654,Male,37,5,0,75927.35,GOLD,705
15690678,Brooks,530,Female,33,4,1,172930.28,PLATINUM,741
15747677,Gordon,656,Male,69,6,1,36108.5,SILVER,836
15618926,Nwachukwu,520,Male,43,7,1,36202.74,PLATINUM,357
15673908,Chinweike,602,Female,42,6,1,131886.46,GOLD,807
15727944,Simpkinson,701,Female,48,1,1,133992.36,SILVER,340
15807294,Walker,653,Female,30,2,1,96658.26,PLATINUM,875
15618581,Diribe,668,Male,25,8,1,135112.09,SILVER,765
15584364,Trentini,652,Male,48,4,0,163944.18,SILVER,751
15599552,Conway,639,Female,54,2,1,53843.71,DIAMOND,522
15749177,Maslow,730,Female,52,7,1,122398.84,SILVER,800
15718779,Clark,780,Male,34,1,1,64804.04,PLATINUM,885
15568106,L?,592,Female,38,8,1,19370.73,GOLD,619
15779481,Swadling,628,Male,34,4,1,126192.54,PLATINUM,983
15709994,Gallo,658,Female,40,7,1,135459.02,DIAMOND,411
15772777,Onyemachukwu,850,Female,29,10,1,94815.04,GOLD,251
15706815,Samoylova,515,Male,37,2,1,188366.04,SILVER,362
15618018,Dickson,571,Female,35,1,1,178512.52,GOLD,350
15671032,He,760,Male,42,0,1,97906.38,GOLD,969
15634281,P'an,720,Female,43,10,0,72861.94,SILVER,987
15766374,Leak,632,Male,42,4,1,195978.86,PLATINUM,959
15600991,Artemieva,694,Male,31,6,1,19448.93,DIAMOND,991
15777576,Frost,559,Female,40,5,1,32635.54,DIAMOND,601
15742613,Warner,773,Female,42,8,0,171733.22,GOLD,628
15649523,Kennedy,581,Male,38,1,0,46176.22,PLATINUM,950
15651063,Ifeatu,524,Female,37,9,0,179634.69,SILVER,512
15683124,Evans,713,Male,53,6,0,191521.32,PLATINUM,338
15618314,Chu,676,Male,40,8,1,67998.45,PLATINUM,324
15670823,Hsueh,651,Female,42,1,0,44731.8,DIAMOND,658
15607133,Shih,717,Female,49,1,1,124532.9,PLATINUM,845
15615012,Fan,594,Male,23,5,0,160968.44,GOLD,871
15725141,Whiddon,716,Female,44,3,0,27341.63,DIAMOND,771
15623560,Onyekachukwu,668,Female,35,6,1,53994.64,SILVER,421
15693018,Ermakova,678,Male,23,10,1,91633.53,DIAMOND,297
15636756,Marino,545,Male,23,2,0,189613.12,SILVER,322
15647474,Niu,613,Female,40,9,1,60706.33,SILVER,573
15576714,Manna,687,Female,21,8,1,154767.34,PLATINUM,449
15585047,Onyemere,715,Male,28,7,0,196853.11,DIAMOND,987
15743976,Archer,618,Male,41,8,1,195775.48,GOLD,615
15793881,Mitchell,721,Female,35,6,1,3086.89,GOLD,804
15576517,Everingham,445,Female,34,7,1,70618.0,PLATINUM,802
15631072,Huie,690,Male,38,1,1,55034.02,GOLD,240
15730394,Crowther,709,Female,43,8,0,168035.62,GOLD,863
15631460,Swift,671,Female,42,3,1,128449.33,DIAMOND,931
15692002,Skelton,538,Male,33,6,1,199249.29,PLATINUM,718
15595282,White,735,Female,33,4,0,149474.69,DIAMOND,999
15789548,Giordano,592,Female,37,7,1,126726.33,SILVER,241
15758035,Bateson,747,Male,61,7,1,147554.26,GOLD,527
15617518,Hu,675,Male,36,7,1,149399.7,GOLD,844
15651802,Day,632,Female,39,5,0,93536.38,DIAMOND,271
15631813,Beneventi,621,Male,39,6,1,58883.91,SILVER,502
15729668,Elizabeth,521,Male,29,3,0,154271.41,DIAMOND,700
15741728,Atkins,591,Male,36,7,1,122022.89,GOLD,710
15576676,Serrano,706,Female,28,6,1,50299.14,DIAMOND,536
15711378,Willis,677,Male,38,4,0,187800.63,GOLD,664
15765520,Stevenson,769,Male,27,7,0,171344.09,GOLD,883
15656726,Ch'ien,771,Male,32,5,1,40920.59,DIAMOND,626
15647842,Cunningham,601,Female,48,8,0,63940.68,DIAMOND,587
15719309,Stephens,670,Female,42,1,1,29483.87,DIAMOND,795
15748718,Gordon,517,Male,28,2,0,179056.23,GOLD,910
15594404,Bevan,834,Female,49,8,0,129273.94,GOLD,771
15751158,Mashman,571,Female,42,4,0,55558.51,DIAMOND,866
15593470,Tu,576,Female,36,8,1,23305.85,PLATINUM,859
15695129,Milanesi,718,Female,31,1,1,17128.64,GOLD,818
15640865,Romano,636,Female,31,9,1,74641.9,SILVER,379
15714080,Goliwe,566,Female,40,2,0,154486.01,DIAMOND,719
15648721,Hsueh,711,Male,64,4,1,3185.67,GOLD,949
15801466,Gray,574,Female,39,2,0,88463.63,SILVER,686
15750248,Wright,619,Female,35,8,0,65682.93,DIAMOND,508
15758726,Chiemeka,588,Female,24,0,1,140586.08,PLATINUM,715
15781553,Chung,760,Female,49,9,0,117232.9,PLATINUM,511
15649121,Pinto,665,Male,52,3,0,116137.01,GOLD,307
15674811,Kellway,739,Male,29,3,1,105533.96,PLATINUM,429
15646037,Sopuluchi,641,Male,77,9,1,81514.06,PLATINUM,846
15722578,Spitzer,685,Female,21,6,1,164966.27,SILVER,220
15665695,Potter,594,Female,49,4,1,23631.55,PLATINUM,801
15801062,Matthews,557,Female,40,4,1,105433.53,SILVER,281
15662955,Nicholls,697,Male,27,8,0,90591.15,PLATINUM,900
15770309,McDonald,656,Male,18,10,1,127014.32,GOLD,778
15657386,Fiorentini,712,Male,43,1,1,90905.26,PLATINUM,957
15777797,Kovalyova,689,Male,38,5,1,8651.92,GOLD,731
15783955,Miah,697,Female,25,4,0,15467.98,DIAMOND,694
15804516,Builder,589,Male,38,2,0,79915.28,SILVER,985
15681758,Baddeley,525,Female,25,10,0,69361.95,GOLD,428
15630321,Hu,680,Male,44,3,0,86935.08,SILVER,254
15588248,Hs?,617,Female,28,0,1,7597.83,SILVER,922
15591932,Ford,680,Male,32,5,0,116957.6,GOLD,618
15810347,Todd,662,Female,30,9,1,157884.83,SILVER,479
15595303,Johnston,736,Male,46,5,1,77981.54,SILVER,610
15634950,Obiajulu,657,Male,57,8,1,126369.55,SILVER,288
15685372,Azubuike,350,Male,54,1,1,191973.49,SILVER,643
15745827,Padovesi,617,Male,30,3,0,142940.39,GOLD,285
15755868,Farmer,562,Male,35,7,0,48869.67,GOLD,863
15735222,Ignatieff,705,Female,23,5,1,73131.73,SILVER,308
15604804,Lu,516,Female,33,7,1,120037.36,GOLD,924
15718944,Artemiev,573,Female,37,6,0,193995.37,PLATINUM,326
15678626,Okonkwo,538,Female,31,0,0,179453.66,SILVER,798
15571550,Dore,699,Male,39,9,0,80963.92,DIAMOND,966
15723053,T'ang,504,Male,32,8,1,15658.99,GOLD,391
15661528,Ashbolt,583,Male,47,5,0,92708.1,SILVER,948
15754177,Bazarova,712,Male,53,2,0,26542.17,GOLD,345
15683544,Buccho,626,Male,62,3,1,65010.74,PLATINUM,930
15708048,Burn,631,Female,34,4,0,106892.91,SILVER,461
15701109,Andreyev,663,Female,37,7,1,185210.63,PLATINUM,885
15600110,Endrizzi,506,Female,41,3,0,4035.46,SILVER,908
15651533,Brown,570,Female,50,5,0,177805.44,DIAMOND,988
15777904,Nock,703,Female,45,7,1,68831.72,PLATINUM,662
15655574,Okeke,698,Female,40,8,0,114732.62,GOLD,981
15569423,Cunningham,731,Male,41,4,0,22299.27,GOLD,968
15718106,Kelley,625,Male,34,6,0,197283.2,PLATINUM,503
15585067,Wilson,634,Male,31,9,1,179485.96,DIAMOND,760
15675501,Woods,616,Male,59,5,1,17699.48,SILVER,681
15633233,McFarland,500,Male,56,1,0,118490.8,DIAMOND,950
15667134,Cisneros,446,Male,32,8,0,133292.94,SILVER,444
15659105,Borchgrevink,669,Female,47,9,0,58170.24,SILVER,269
15575409,Rozhkova,581,Male,31,6,0,107137.3,SILVER,258
15752342,Bradley,704,Female,54,6,0,145071.33,PLATINUM,329
15654851,Obialo,748,Male,44,2,1,85495.24,PLATINUM,805
15741429,Hudson,680,Female,31,9,1,101139.3,DIAMOND,307
15682356,Veltri,655,Female,37,7,0,10511.13,SILVER,313
15806447,Mazzanti,690,Male,32,0,1,137916.49,PLATINUM,615
15800229,Thorpe,695,Male,40,7,1,193383.13,DIAMOND,227
15663441,Golibe,700,Female,40,4,0,189826.96,SILVER,266
15791991,Udinesi,773,Male,52,4,1,144113.42,SILVER,748
15775082,Stewart,749,Male,42,1,1,143538.51,DIAMOND,942
15579706,Curtis,611,Female,46,5,0,77677.14,PLATINUM,749
15718247,Hayden,606,Female,46,8,1,183717.94,DIAMOND,939
15755722,H?,554,Male,24,10,0,92180.62,SILVER,398
15582259,Campbell,567,Female,37,7,1,28690.9,PLATINUM,601
15716994,Green,559,Male,24,3,0,85891.02,SILVER,327
15586880,P'eng,594,Male,41,2,1,42050.24,DIAMOND,866
15713854,Cremonesi,513,Female,37,6,0,110142.34,SILVER,743
15780835,Liang,652,Female,26,1,1,179269.79,PLATINUM,343
15675896,Gough,680,Female,42,7,1,90558.24,DIAMOND,269
15658459,Bates,784,Male,33,10,0,162022.47,PLATINUM,562
15658057,Padovesi,812,Female,44,8,0,66926.83,PLATINUM,812
15801767,Yin,784,Female,40,8,0,108891.3,PLATINUM,672
15569178,Kharlamov,570,Female,18,4,0,71811.9,SILVER,507
15731478,Nicholls,712,Female,42,1,0,92223.59,PLATINUM,927
15811236,Burns,705,Male,39,6,1,78065.9,GOLD,344
15746749,Fleming,681,Female,32,3,1,59679.9,SILVER,526
15662758,Watson,620,Male,41,0,0,85000.32,GOLD,836
15709387,Obiajulu,711,Male,52,5,1,159808.95,SILVER,258
15572093,Han,613,Female,24,7,0,129001.3,DIAMOND,245
15713826,Ferguson,613,Female,20,0,0,113557.7,DIAMOND,637
15570205,Tao,682,Male,36,5,1,147758.51,GOLD,628
15589348,Le Grand,850,Male,37,4,1,28865.59,DIAMOND,687
15804610,Valdez,601,Female,41,1,1,160607.06,SILVER,856
15700854,Cunningham,595,Male,35,8,0,100015.79,SILVER,645
15758836,Godfrey,675,Male,36,3,1,54478.52,PLATINUM,432
15772933,Mai,591,Male,31,8,1,141677.33,GOLD,997
15809006,Walker,602,Male,23,7,0,84077.6,DIAMOND,719
15689612,Pirozzi,554,Female,34,8,1,106981.03,DIAMOND,539
15744614,Feng,541,Male,37,9,1,73551.44,GOLD,771
15704250,Akabueze,506,Male,34,7,0,115842.1,DIAMOND,929
15700255,Robson,814,Male,44,8,0,107013.59,DIAMOND,474
15669410,Yevdokimova,683,Male,30,8,0,24938.84,PLATINUM,698
15807595,Ijendu,485,Male,51,7,0,51113.14,PLATINUM,633
15664523,Colombo,696,Female,31,8,0,33828.64,SILVER,896
15642833,Akubundu,608,Female,30,8,0,128875.86,GOLD,657
15605279,Francis,792,Male,50,9,1,194700.81,DIAMOND,369
15713644,Marshall,686,Male,22,5,0,158974.45,SILVER,968
15750466,Rhodes,790,Male,42,1,0,198182.73,GOLD,226
15739054,Y?,654,Female,29,4,1,141404.07,DIAMOND,342
15612771,Bell,452,Male,35,4,1,4175.68,GOLD,939
15788483,Kerr,719,Male,38,0,0,126876.47,SILVER,954
15732832,Jideofor,707,Female,40,5,0,41052.82,DIAMOND,763
15772892,Robertson,699,Female,49,2,0,105760.01,PLATINUM,370
15713843,Kao,850,Male,30,2,1,27937.12,PLATINUM,663
15567993,Palmer,828,Male,28,8,0,79355.87,GOLD,738
15617603,Mackay,850,Male,30,5,1,102180.27,DIAMOND,749
15744983,Burgmann,712,Male,47,1,1,95719.73,GOLD,583
15630419,Davis,634,Male,44,9,0,57121.51,GOLD,673
15738828,Milano,730,Male,45,6,0,162478.11,PLATINUM,856
15778025,Dellucci,685,Male,43,9,1,194808.51,GOLD,376
15799479,Coles,809,Male,33,9,1,124045.65,GOLD,452
15684269,Gray,707,Female,35,3,0,17987.4,DIAMOND,845
15762745,Macvitie,648,Male,32,8,0,133653.38,SILVER,687
15746970,Townsend,760,Female,57,1,1,25101.17,PLATINUM,687
15725024,Pope,805,Female,33,3,1,33330.89,SILVER,709
15592116,Jensen,585,Female,39,7,0,2401.26,PLATINUM,601
15624391,Thomson,595,Female,30,5,1,178361.04,SILVER,376
15567422,Chiazagomekpele,630,Male,42,6,0,162697.93,GOLD,986
15612627,Ozuluonye,627,Male,29,5,0,80607.33,DIAMOND,662
15574879,Wright,631,Female,37,2,1,23146.62,GOLD,396
15745107,Lung,776,Male,38,5,1,89893.6,DIAMOND,962
15734491,Lombardo,676,Female,36,4,1,3173.31,PLATINUM,539
15675320,Leonard,758,Female,40,5,0,123218.81,DIAMOND,793
15643824,Johnston,637,Male,33,0,1,74588.41,GOLD,284
15643438,P'eng,850,Male,20,7,0,31288.77,DIAMOND,396
15721730,Amechi,601,Female,44,4,0,58561.31,GOLD,281
15680727,Fang,735,Male,49,5,0,148804.36,DIAMOND,916
15752508,Docherty,614,Male,32,7,1,51117.06,PLATINUM,238
15808846,Horton,672,Female,21,3,1,164537.17,DIAMOND,412
15727251,Vincent,642,Male,30,8,0,61977.82,DIAMOND,486
15663489,Onio,633,Female,29,0,0,193362.99,DIAMOND,503
15683677,Schiavone,769,Male,39,9,1,47722.79,PLATINUM,851
15596414,Chandler,796,Male,41,8,0,18510.41,SILVER,606
15730639,Fiorentino,715,Male,23,7,0,65057.71,DIAMOND,385
15672132,Butusov,695,Female,42,7,0,46374.64,GOLD,564
15742638,Wang,747,Female,25,4,1,42039.67,GOLD,914
15578603,Alexeieva,584,Female,54,1,0,138192.98,SILVER,668
15726088,Vinogradova,476,Male,40,6,1,22735.45,PLATINUM,507
15682533,Hughes,850,Female,39,7,1,186910.74,DIAMOND,976
15772995,Ts'ao,529,Male,30,2,0,75285.47,PLATINUM,997
15765694,Bage,584,Female,59,1,1,130260.11,PLATINUM,462
15659486,Yudina,586,Male,34,9,0,15034.93,GOLD,248
15568963,Naquin,674,Male,34,2,0,175709.4,GOLD,385
15703820,Endrizzi,552,Male,42,9,0,101069.71,SILVER,523
15569410,Tang,601,Female,33,7,1,153012.13,SILVER,976
15632256,Schroeder,541,Male,29,7,0,86173.92,DIAMOND,647
15724466,Swearingen,744,Female,41,2,0,197548.63,SILVER,428
15777639,McGregor,595,Female,23,10,0,37042.8,SILVER,586
15802501,Onyeorulu,724,Male,33,5,0,121085.72,GOLD,352
15778410,Clarke,533,Female,52,7,1,194113.99,DIAMOND,590
15670702,Smith,618,Male,37,2,1,101273.23,SILVER,576
15704763,Kozlova,523,Female,39,1,1,118711.75,SILVER,732
15645544,Nekrasov,642,Female,30,5,0,582.53,SILVER,515
15757646,Olague,584,Male,35,9,0,192381.21,GOLD,490
15701121,Holt,521,Male,38,5,1,136507.69,SILVER,815
15796313,Olsen,662,Female,36,4,0,138871.12,GOLD,970
15815660,Mazzi,758,Female,34,1,1,60728.89,PLATINUM,533
15602844,Niu,717,Male,38,7,0,189175.71,PLATINUM,676
15636238,Graham,611,Male,40,1,1,102547.56,SILVER,991
15770101,Millar,766,Male,43,6,1,36706.56,DIAMOND,306
15645543,Bell,636,Female,34,3,1,44756.25,SILVER,524
15596397,Kelly,814,Female,48,7,1,132870.15,GOLD,260
15770525,T'an,760,Male,28,1,0,16287.38,DIAMOND,882
15684267,Davila,607,Male,39,2,1,121945.42,SILVER,331
15689980,Willis,725,Female,36,4,0,131173.9,PLATINUM,663
15633260,Dumetochukwu,600,Male,37,1,1,88669.89,SILVER,917
15756471,Giles,656,Male,27,4,1,160835.3,SILVER,563
15721303,O'Meara,640,Male,34,1,0,24761.36,GOLD,994
15802256,Yao,439,Male,28,7,0,138526.96,PLATINUM,566
15725664,Wallace,549,Female,38,8,0,157442.75,SILVER,555
15674851,T'ien,622,Male,38,5,0,105295.77,SILVER,773
15701946,Ndubueze,715,Male,34,4,0,97782.92,SILVER,874
15748947,Chukwuraenye,657,Female,41,5,1,68255.88,DIAMOND,529
15673342,K'ung,703,Male,36,2,0,108790.95,SILVER,433
15601008,Stevenson,802,Male,33,8,0,143706.18,SILVER,956
15771636,Marshall,793,Female,36,0,0,148993.47,SILVER,847
15642002,Hayward,554,Female,35,6,0,95277.15,DIAMOND,643
15693381,Tipton,533,Male,38,1,1,152956.33,GOLD,867
15607691,Gibson,658,Male,36,8,1,94925.62,GOLD,603
15589380,Fraser,713,Male,40,3,1,87308.18,DIAMOND,391
15603846,Fang,711,Male,37,2,0,83978.86,GOLD,407
15753549,Dubinina,669,Male,25,1,0,37543.93,GOLD,354
15725355,Morey,439,Female,43,8,1,104889.3,GOLD,663
15773017,Todd,763,Female,37,6,1,149705.25,SILVER,799
15625641,Forbes,697,Female,74,3,1,16445.79,DIAMOND,525
15776467,De Salis,702,Female,35,8,0,54689.16,SILVER,372
15746451,Barry,686,Male,41,7,1,194913.86,DIAMOND,561
15777922,Afamefuna,629,Male,36,1,1,146371.72,DIAMOND,642
15606841,Ibbott,823,Male,38,1,0,156603.7,SILVER,825
15757648,Marshall,683,Female,35,5,1,182566.76,PLATINUM,986
15677173,Law,555,Male,37,9,0,60194.05,GOLD,904
15764170,Pinto,647,Male,44,4,0,36579.53,SILVER,417
15610446,Chinedum,714,Female,51,4,0,5862.53,GOLD,738
15612776,McKay,850,Female,39,10,1,143030.09,DIAMOND,440
15794122,Otutodilinna,713,Female,59,3,1,62700.08,SILVER,245
15774931,She,452,Male,30,7,1,99017.34,DIAMOND,575
15779247,Pai,683,Female,24,8,0,187987.01,SILVER,987
15707078,Kruglov,577,Female,26,1,0,123454.62,DIAMOND,873
15605263,Chin,552,Male,33,5,1,10921.5,PLATINUM,330
15607381,King,769,Female,31,7,0,53817.23,SILVER,763
15683471,Hansen,691,Male,38,7,0,81617.4,GOLD,833
15605037,Ting,818,Female,49,2,1,192298.84,GOLD,544
15576085,Stone,739,Male,41,5,0,143882.25,PLATINUM,574
15770435,McLean,639,Female,50,6,1,53130.41,DIAMOND,508
15592994,Zikoranachidimma,651,Female,65,0,1,190454.04,PLATINUM,700
15624068,Fu,779,Female,26,0,1,111906.0,DIAMOND,804
15595221,Trevisano,850,Female,33,7,0,113177.95,GOLD,596
15637131,Fallaci,829,Male,38,9,0,30529.88,SILVER,541
15613471,Wiley,579,Male,31,2,1,18800.13,GOLD,304
15583499,Chiagoziem,510,Male,32,9,1,46127.7,GOLD,244
15752816,Murray,531,Male,29,3,0,75585.48,DIAMOND,429
15804075,Chuang,628,Female,36,3,0,63085.94,SILVER,676
15800517,Huang,633,Male,32,5,1,74415.2,PLATINUM,527
15712319,Chukwukere,714,Male,45,8,1,139889.15,DIAMOND,734
15797389,Hsia,604,Male,23,9,1,7267.25,DIAMOND,470
15621432,Lee,630,Male,35,1,0,186826.22,PLATINUM,548
15779390,Theus,850,Female,31,4,1,162149.07,GOLD,956
15711219,Jennings,788,Female,57,8,1,180150.49,GOLD,696
15770498,Parker,798,Female,37,4,1,83478.12,SILVER,778
15678727,Tan,770,Male,45,4,0,26163.74,GOLD,550
15573893,Barry,569,Male,25,9,1,44381.06,GOLD,255
15740104,Tuan,425,Female,22,7,1,136365.0,GOLD,619
15792649,Patterson,547,Female,31,9,0,99294.22,GOLD,470
15605275,Ofodile,725,Male,45,8,0,173464.43,GOLD,489
15572467,Chandler,506,Male,37,5,1,127543.81,SILVER,837
15738219,Nash,632,Female,36,7,1,52526.65,DIAMOND,257
15600710,Atkinson,620,Male,22,0,0,32589.45,GOLD,911
15804394,Brenan,663,Male,32,8,0,47161.25,SILVER,423
15694188,Obidimkpa,700,Female,46,5,1,45424.13,SILVER,868
15583718,Terry,696,Male,38,6,1,8018.49,GOLD,365
15802478,Spring,767,Male,31,6,1,195668.0,PLATINUM,244
15619343,Mahmood,561,Male,56,7,0,133167.11,GOLD,377
15758813,Campbell,350,Male,39,0,0,123602.11,GOLD,261
15761374,Bellucci,706,Male,54,9,1,186238.85,PLATINUM,344
15569209,Amaechi,464,Female,34,5,1,158668.87,DIAMOND,527
15788539,Foxall,501,Female,34,3,0,9249.36,GOLD,396
15747222,Bentley,745,Female,35,8,1,116581.1,PLATINUM,879
15769346,Baird,587,Female,36,1,0,44688.08,PLATINUM,675
15699634,Howard,667,Female,48,2,1,148608.39,SILVER,797
15589076,Henry,737,Male,36,9,1,188670.9,SILVER,848
15812338,Sopuluchukwu,485,Female,30,7,0,107067.37,DIAMOND,829
15758845,Rocher,590,Female,37,0,1,61759.33,GOLD,282
15685844,White,518,Female,35,8,1,192776.64,GOLD,701
15583090,Komar,581,Female,29,8,0,46735.19,PLATINUM,977
15587581,Russo,785,Female,33,5,1,169117.74,PLATINUM,368
15633640,Loewenthal,799,Female,52,4,1,89081.41,SILVER,373
15573741,Aliyeva,698,Male,38,10,1,105227.86,SILVER,227
15633574,Montes,730,Female,41,4,0,128246.81,DIAMOND,474
15711455,Kuo,740,Female,36,4,0,94554.74,DIAMOND,887
15570601,Cheng,785,Female,47,9,1,33823.5,GOLD,560
15690925,McIntosh,527,Female,29,2,0,97468.44,PLATINUM,525
15709338,T'ao,544,Female,29,1,1,164137.36,GOLD,796
15780746,Tyndall,705,Male,61,4,1,191313.7,DIAMOND,606
15681956,Bailey,684,Male,34,9,1,65257.57,SILVER,263
15778190,Onyekaozulu,639,Female,28,8,1,178222.77,DIAMOND,260
15786852,Nwachukwu,565,Female,38,2,1,179445.28,PLATINUM,805
15726494,Romani,481,Male,44,9,0,65500.53,PLATINUM,408
